Romero, R 		13	9	178.0	4.30	88	85	18	1.52	.591	1.96	.366	.425	.790	7.13	3.99	9.71	1.78	17.07
Santana, J 		13	9	166.2	3.13	67	58	20	1.21	.591	0.77	.296	.395	.692	7.88	2.48	8.42	3.17	15.53
Billingsley, C 		12	11	196.1	4.03	94	88	17	1.32	.522	1.21	.327	.376	.703	8.21	3.94	7.93	2.08	16.70
Blanton, J 		12	8	195.1	4.05	89	88	30	1.32	.600	0.94	.321	.438	.759	7.51	2.72	9.12	2.76	16.71
Correia, K 		12	11	198.0	3.91	92	86	17	1.30	.522	1.21	.319	.384	.703	6.45	2.91	8.82	2.22	16.07
Happ, J 		12	4	166.0	2.93	55	54	20	1.23	.750	0.89	.310	.400	.710	6.45	3.04	8.08	2.13	15.96
Lilly, T 		12	9	177.0	3.10	66	61	22	1.06	.571	0.64	.271	.393	.664	7.68	1.83	7.68	4.19	15.12
Moyer, J 		12	10	162.0	4.94	91	89	27	1.36	.545	1.03	.333	.462	.795	5.22	2.39	9.83	2.19	16.42
Padilla, V 		12	6	147.1	4.46	76	73	16	1.43	.667	1.40	.347	.412	.759	5.93	3.30	9.53	1.80	16.63
Wells, R 		12	10	165.1	3.05	67	56	14	1.28	.545	1.35	.316	.365	.680	5.66	2.50	8.98	2.26	15.44
Anderson, B 		11	11	175.1	4.06	94	79	20	1.28	.500	1.46	.312	.399	.711	7.70	2.31	9.24	3.33	16.21
Blackburn, N 		11	11	205.2	4.03	103	92	25	1.37	.500	1.23	.324	.444	.768	4.29	1.79	10.50	2.39	15.09
Cook, A 		11	6	158.0	4.16	76	73	19	1.41	.647	2.21	.333	.441	.774	4.44	2.68	9.97	1.66	15.25
Cueto, J 		11	11	171.1	4.41	90	84	24	1.36	.500	1.00	.336	.444	.780	6.93	3.20	9.04	2.16	16.98
Dempster, R 		11	9	200.0	3.65	94	81	22	1.31	.550	1.35	.321	.410	.731	7.74	2.93	8.82	2.65	15.91
Duke, Z 		11	16	213.0	4.06	101	96	23	1.31	.407	1.40	.325	.440	.764	4.48	2.07	9.76	2.16	14.50
Floyd, G 		11	11	193.0	4.06	93	87	21	1.23	.500	1.38	.301	.379	.680	7.60	2.75	8.30	2.76	15.53
Garland, J 		11	13	204.0	4.01	106	91	23	1.40	.458	1.24	.335	.437	.773	4.81	2.69	9.93	1.79	15.98
Hanson, T 		11	4	127.2	2.89	42	41	10	1.18	.733	1.02	.301	.358	.660	8.18	3.24	7.40	2.52	15.64
Huff, D 		11	8	128.1	5.61	82	80	16	1.56	.579	0.86	.351	.483	.834	4.56	2.88	11.15	1.59	17.63
Lackey, J 		11	8	176.1	3.83	84	75	17	1.27	.579	1.36	.316	.402	.718	7.09	2.40	9.03	2.96	15.83
Ohlendorf, R 		11	10	176.2	3.92	80	77	25	1.23	.524	0.98	.315	.446	.761	5.55	2.70	8.41	2.06	15.39
Palmer, M 		11	2	121.1	3.93	55	53	12	1.32	.846	1.63	.329	.373	.702	5.12	4.08	7.79	1.25	15.90
Parra, M 		11	11	140.0	6.36	108	99	19	1.83	.500	1.38	.386	.479	.865	7.46	4.95	11.51	1.51	18.42
Penny, B 		11	9	173.1	4.88	102	94	22	1.40	.550	1.05	.329	.454	.783	5.66	2.65	9.92	2.14	17.07
Shields, J 		11	12	219.2	4.14	113	101	29	1.32	.478	1.00	.316	.452	.768	6.84	2.13	9.79	3.21	15.25
Wakefield, T 		11	5	129.2	4.58	67	66	12	1.44	.688	0.77	.347	.408	.755	5.00	3.47	9.51	1.44	15.59
Wolf, R 		11	7	214.1	3.23	81	77	24	1.10	.611	0.96	.285	.375	.660	6.72	2.44	7.47	2.76	15.36
Aceves, A 		10	1	84.0	3.54	36	33	10	1.01	.909	0.78	.268	.361	.629	7.39	1.71	7.39	4.31	14.87
Cahill, T 		10	13	178.2	4.63	99	92	27	1.44	.435	1.44	.339	.471	.810	4.53	3.63	9.32	1.25	16.87
Guthrie, J 		10	17	200.0	5.04	120	112	35	1.42	.370	0.78	.336	.492	.828	4.95	2.70	10.08	1.83	16.82
Hamels, C 		10	11	193.2	4.32	95	93	24	1.29	.476	1.03	.315	.440	.755	7.81	2.00	9.57	3.91	16.14
Hammel, J 		10	8	176.2	4.33	94	85	17	1.39	.556	1.37	.334	.441	.775	6.78	2.14	10.34	3.17	15.84
Kazmir, S 		10	9	147.1	4.89	85	80	16	1.42	.526	0.66	.333	.410	.743	7.15	3.67	9.10	1.95	17.96
Pelfrey, M 		10	12	184.1	5.03	112	103	18	1.51	.455	1.51	.350	.428	.779	5.22	3.22	10.40	1.62	17.13
Price, D 		10	7	128.1	4.42	72	63	17	1.35	.588	1.04	.319	.397	.716	7.15	3.79	8.35	1.89	17.78
Slowey, K 		10	3	90.2	4.86	50	49	15	1.41	.769	0.61	.340	.503	.843	7.44	1.49	11.22	5.00	15.75
Zito, B 		10	13	192.0	4.03	89	86	21	1.35	.435	0.97	.332	.388	.720	7.22	3.80	8.39	1.90	16.73
Chamberlain, J 		9	6	157.1	4.75	94	83	21	1.54	.600	1.04	.363	.439	.802	7.61	4.35	9.55	1.75	17.51
Davis, D 		9	14	203.1	4.12	101	93	25	1.50	.391	1.12	.355	.424	.779	6.46	4.56	8.99	1.42	17.15
Harden, R 		9	9	141.0	4.09	74	64	23	1.34	.500	0.85	.327	.407	.734	10.91	4.28	7.79	2.55	17.84
Hernandez, L 		9	12	183.2	5.44	112	111	19	1.56	.429	1.10	.363	.470	.833	5.00	3.28	10.78	1.52	16.24
Hunter, T 		9	6	112.0	4.10	55	51	13	1.30	.600	0.88	.313	.423	.736	5.14	2.65	9.08	1.94	15.58
Lannan, J 		9	13	206.1	3.88	100	89	22	1.35	.409	1.72	.329	.421	.750	3.88	2.97	9.16	1.31	15.18
Peavy, J 		9	6	101.2	3.45	41	39	8	1.12	.600	1.03	.283	.332	.615	9.74	3.01	7.08	3.24	15.60
Richard, C 		9	5	153.0	4.41	81	75	17	1.47	.643	1.28	.348	.408	.756	6.71	4.18	9.06	1.61	17.22
Scherzer, M 		9	11	170.1	4.12	94	78	20	1.34	.450	1.04	.325	.426	.751	9.19	3.33	8.77	2.76	18.06
Volstad, C 		9	13	159.0	5.21	100	92	29	1.43	.409	1.66	.343	.479	.822	6.06	3.34	9.57	1.81	16.36
Washburn, J 		9	9	176.0	3.78	77	74	23	1.19	.500	0.83	.299	.397	.696	5.11	2.51	8.18	2.04	15.52
Zambrano, C 		9	7	169.1	3.77	78	71	10	1.38	.563	1.18	.335	.350	.685	8.08	4.15	8.24	1.95	16.86
Bailey, H 		8	5	113.1	4.53	61	57	12	1.47	.615	0.94	.346	.395	.740	6.83	4.13	9.13	1.65	17.81
Braden, D 		8	9	136.2	3.89	63	59	9	1.36	.471	0.76	.321	.397	.718	5.33	2.77	9.48	1.93	15.69
Breslow, C 		8	7	69.2	3.36	31	26	8	1.11	.533	0.58	.289	.324	.613	7.11	3.75	6.20	1.90	15.99
Davies, K 		8	9	123.0	5.27	76	72	18	1.53	.471	1.08	.359	.423	.782	6.29	4.83	8.93	1.30	17.76
Garza, M 		8	12	203.0	3.95	93	89	25	1.26	.400	0.90	.311	.384	.695	8.38	3.50	7.85	2.39	16.95
Holland, D 		8	13	138.1	6.12	98	94	26	1.50	.381	0.99	.346	.510	.856	6.96	3.06	10.41	2.28	16.16
Hughes, P 		8	3	86.0	3.03	31	29	8	1.12	.727	0.72	.288	.347	.635	10.05	2.93	7.12	3.43	17.03
Johnson, R 		8	6	96.0	4.88	55	52	19	1.33	.571	1.29	.322	.503	.824	8.06	2.91	9.09	2.77	15.74
Kershaw, C 		8	8	171.0	2.79	55	53	7	1.23	.500	0.91	.306	.282	.588	9.74	4.79	6.26	2.03	17.81
Kuroda, H 		8	7	117.1	3.76	59	49	12	1.14	.533	1.58	.282	.394	.676	6.67	1.84	8.44	3.63	15.52
Maholm, P 		8	9	194.2	4.44	102	96	14	1.44	.471	1.63	.346	.427	.773	5.50	2.77	10.22	1.98	15.76
Moehler, B 		8	12	154.2	5.47	101	94	21	1.54	.400	1.28	.353	.490	.843	5.30	2.97	10.88	1.78	16.33
Oswalt, R 		8	6	181.1	4.12	83	83	19	1.24	.571	1.22	.313	.419	.732	6.85	2.08	9.08	3.29	15.39
Richmond, S 		8	11	138.2	5.52	90	85	27	1.49	.421	0.78	.338	.495	.833	7.59	3.83	9.54	1.98	17.29
Sanchez, J 		8	12	163.1	4.24	82	77	19	1.37	.400	0.94	.324	.384	.708	9.75	4.85	7.44	2.01	17.55
Santana, E 		8	8	139.2	5.03	83	78	24	1.47	.500	0.94	.354	.479	.833	6.89	3.03	10.25	2.28	16.63
West, S 		8	6	103.1	4.79	62	55	11	1.54	.571	0.90	.351	.450	.801	6.10	3.83	10.02	1.59	16.58
Badenhop, B 		7	4	72.0	3.75	32	30	5	1.32	.636	1.98	.320	.359	.679	7.13	3.00	8.88	2.38	16.36
Bannister, B 		7	12	154.0	4.73	94	81	15	1.37	.368	1.31	.323	.389	.713	5.73	2.92	9.41	1.96	16.49
Batista, M 		7	4	71.1	4.04	37	32	7	1.65	.636	1.30	.373	.411	.783	6.56	4.92	9.97	1.33	17.27
Bergesen, B 		7	5	123.1	3.43	52	47	11	1.28	.583	1.63	.316	.398	.714	4.74	2.34	9.19	2.03	15.15
Broxton, J 		7	2	76.0	2.61	24	22	4	0.96	.778	1.40	.247	.232	.479	13.50	3.43	5.21	3.93	16.29
Buchholz, C 		7	4	92.0	4.21	44	43	13	1.38	.636	1.71	.325	.404	.729	6.65	3.52	8.90	1.89	16.62
Cecil, B 		7	4	93.1	5.30	59	55	17	1.65	.636	1.10	.377	.517	.894	6.65	3.66	11.19	1.82	17.29
Crain, J 		7	4	51.2	4.70	28	27	3	1.45	.636	1.07	.352	.370	.722	7.49	4.70	8.36	1.59	17.44
Frasor, J 		7	3	57.2	2.50	17	16	4	1.02	.700	0.75	.270	.286	.556	8.74	2.50	6.71	3.50	16.72
Gorzelanny, T 		7	3	47.0	5.55	30	29	6	1.32	.700	1.13	.313	.394	.708	9.00	3.26	8.62	2.76	16.49
Hampton, M 		7	10	112.0	5.30	71	66	13	1.55	.412	1.82	.364	.463	.827	5.95	3.70	10.29	1.61	16.55
Hochevar, L 		7	13	143.0	6.55	109	104	23	1.49	.350	1.37	.351	.501	.852	6.67	2.90	10.51	2.30	16.52
Howell, J 		7	5	66.2	2.84	22	21	7	1.20	.583	1.47	.301	.326	.627	10.67	4.46	6.35	2.39	17.07
Kawakami, K 		7	12	156.1	3.86	73	67	15	1.34	.368	1.09	.328	.438	.766	6.04	3.28	8.81	1.84	15.86
Laffey, A 		7	9	121.2	4.44	69	60	9	1.62	.438	1.42	.369	.408	.777	4.36	4.22	10.36	1.04	16.39
Maine, J 		7	6	81.1	4.43	42	40	8	1.29	.538	0.76	.318	.358	.676	6.09	4.20	7.41	1.45	17.02
McCarthy, B 		7	4	97.1	4.62	55	50	13	1.36	.636	0.88	.321	.418	.739	6.01	3.33	8.88	1.81	16.37
Miner, Z 		7	5	92.1	4.29	49	44	11	1.58	.583	1.33	.364	.429	.793	6.04	4.39	9.84	1.38	17.69
Owings, M 		7	12	119.2	5.34	75	71	18	1.59	.368	0.77	.364	.435	.799	5.11	4.81	9.48	1.06	17.46
Ramirez, R 		7	4	69.2	2.84	26	22	7	1.33	.636	0.77	.326	.385	.711	6.72	4.13	7.88	1.63	17.37
Rauch, J 		7	3	70.0	3.60	30	28	6	1.33	.700	0.80	.321	.401	.722	6.30	2.96	9.00	2.13	16.24
Snell, I 		7	10	145.0	4.84	82	78	14	1.59	.412	0.89	.363	.446	.809	5.52	5.15	9.19	1.07	17.66
Suppan, J 		7	12	161.2	5.29	106	95	25	1.69	.368	1.58	.387	.512	.899	4.45	4.12	11.13	1.08	16.99
Tallet, B 		7	9	160.2	5.32	99	95	20	1.50	.438	0.84	.345	.444	.789	6.72	4.03	9.47	1.67	16.68
Wellemeyer, T 		7	10	122.1	5.89	88	80	19	1.77	.412	0.88	.399	.508	.907	5.74	4.19	11.77	1.37	17.36
Bailey, A 		6	3	83.1	1.84	17	17	5	0.88	.667	0.86	.228	.248	.476	9.83	2.59	5.29	3.79	15.23
Bell, H 		6	4	69.2	2.71	21	21	3	1.12	.600	1.13	.281	.287	.568	10.21	3.10	6.98	3.29	17.31
Berken, J 		6	12	119.2	6.54	92	87	19	1.74	.333	0.99	.384	.522	.906	4.96	3.31	12.33	1.50	17.15
Bulger, J 		6	1	65.2	3.56	26	26	7	1.16	.857	1.29	.300	.383	.682	9.32	4.11	6.30	2.27	15.23
Condrey, C 		6	2	42.0	3.00	17	14	4	1.21	.750	2.22	.299	.346	.645	5.36	3.00	7.93	1.79	15.31
Contreras, J 		6	13	131.2	4.92	86	72	13	1.47	.316	1.33	.345	.419	.764	7.25	3.62	9.64	2.00	17.19
Feliciano, P 		6	4	59.1	3.03	25	20	7	1.16	.600	2.31	.288	.394	.681	8.95	2.73	7.74	3.28	15.49
Fulchino, J 		6	4	82.0	3.40	33	31	7	1.18	.600	1.27	.301	.379	.680	7.79	2.96	7.68	2.63	16.34
Galarraga, A 		6	10	143.2	5.64	93	90	24	1.57	.375	0.95	.360	.487	.847	5.95	4.20	9.90	1.42	17.14
Gaudin, C 		6	10	147.1	4.64	85	76	14	1.51	.375	1.10	.350	.396	.747	8.49	4.64	8.92	1.83	17.52
Gonzalez, G 		6	7	98.2	5.75	68	63	14	1.71	.462	1.27	.375	.471	.846	9.94	5.11	10.31	1.95	18.82
Harang, A 		6	14	162.1	4.21	82	76	24	1.41	.300	0.76	.334	.463	.797	7.87	2.38	10.31	3.30	16.52
Hendrickson, M 		6	5	105.0	4.37	59	51	16	1.42	.545	1.30	.332	.477	.809	5.23	2.83	9.94	1.85	15.86
Jakubauskas, C 		6	7	93.0	5.32	60	55	15	1.27	.462	1.07	.308	.461	.769	4.55	2.61	8.81	1.74	16.83
Jepsen, K 		6	4	54.2	4.94	33	30	2	1.50	.600	1.63	.346	.347	.693	7.90	3.13	10.37	2.53	16.81
Lohse, K 		6	10	117.2	4.74	69	62	16	1.37	.375	1.11	.322	.449	.772	5.89	2.75	9.56	2.14	16.77
Lyon, B 		6	5	78.2	2.86	25	25	7	1.11	.545	1.42	.288	.341	.629	6.52	3.55	6.41	1.84	15.18
Meche, G 		6	10	129.0	5.09	81	73	17	1.57	.375	1.35	.353	.462	.815	6.63	4.05	10.05	1.64	17.75
Moylan, P 		6	2	73.0	2.84	29	23	0	1.37	.750	2.95	.334	.317	.651	7.52	4.32	8.01	1.74	15.96
Norris, B 		6	3	55.2	4.53	29	28	9	1.51	.667	0.78	.351	.447	.798	8.73	4.04	9.54	2.16	17.19
Okajima, H 		6	0	61.0	3.39	23	23	8	1.26	1.000	0.52	.310	.394	.704	7.82	3.10	8.26	2.52	17.08
Pena, R 		6	5	70.0	3.99	37	31	7	1.44	.545	1.19	.332	.416	.748	7.07	2.57	10.41	2.75	15.91
Perkins, G 		6	7	96.1	5.89	64	63	13	1.48	.462	1.05	.341	.461	.802	4.20	2.15	11.21	1.96	15.33
Seay, B 		6	3	48.2	4.25	23	23	3	1.29	.667	0.96	.322	.374	.696	6.84	3.14	8.51	2.18	16.29
Sonnanstine, A 		6	9	99.2	6.77	85	75	19	1.66	.400	1.13	.364	.525	.889	5.42	3.07	11.83	1.76	17.24
Sowers, J 		6	11	123.1	5.25	73	72	11	1.51	.353	0.84	.350	.423	.773	3.72	3.79	9.78	0.98	16.48
Thornton, M 		6	3	72.1	2.74	22	22	5	1.08	.667	1.17	.273	.326	.599	10.82	2.49	7.22	4.35	16.27
Weaver, J 		6	4	79.0	3.65	34	32	7	1.52	.600	1.10	.357	.442	.799	7.29	3.76	9.91	1.94	16.99
Wuertz, M 		6	1	78.2	2.63	25	23	6	0.95	.857	1.00	.248	.319	.567	11.67	2.63	5.95	4.43	16.61
Albaladejo, J 		5	1	34.1	5.24	23	20	6	1.66	.833	1.86	.382	.522	.905	5.50	4.19	10.75	1.31	17.48
Balfour, G 		5	4	67.1	4.81	38	36	6	1.37	.556	0.73	.326	.355	.681	9.22	4.41	7.89	2.09	17.96
Bass, B 		5	3	86.1	4.90	52	47	11	1.74	.625	2.53	.390	.454	.844	5.63	4.59	11.05	1.23	17.17
Bedard, E 		5	3	83.0	2.82	29	26	8	1.19	.625	1.09	.298	.329	.627	9.76	3.69	7.05	2.65	17.59
Bruney, B 		5	0	39.0	3.92	17	17	6	1.51	1.000	0.64	.347	.412	.759	8.31	5.31	8.31	1.57	17.74
Bush, D 		5	9	114.1	6.38	84	81	19	1.47	.357	0.86	.365	.521	.886	7.01	2.91	10.31	2.41	16.31
Carrasco, D 		5	1	93.1	3.76	42	39	5	1.41	.833	1.35	.333	.381	.715	5.98	2.80	9.93	2.14	15.66
Delcarmen, M 		5	2	59.2	4.53	34	30	5	1.64	.714	0.99	.370	.426	.796	6.64	5.13	9.65	1.29	19.07
Duensing, B 		5	2	84.0	3.64	37	34	7	1.37	.714	1.04	.331	.369	.700	5.68	3.32	9.00	1.71	15.76
Gonzalez, M 		5	4	74.1	2.42	28	20	7	1.20	.556	0.90	.311	.347	.658	10.90	4.00	6.78	2.73	17.68
Gregg, K 		5	6	68.2	4.72	38	36	13	1.31	.455	0.85	.312	.427	.740	9.31	3.93	7.86	2.37	19.17
Guerrier, M 		5	1	76.1	2.36	23	20	10	0.97	.833	1.02	.259	.339	.598	5.54	1.89	6.84	2.94	14.24
Hernandez, R 		5	12	125.1	6.32	97	88	16	1.76	.294	1.95	.387	.465	.852	5.67	5.03	10.84	1.13	18.11
Kelley, S 		5	4	46.0	4.50	23	23	9	1.17	.556	0.47	.302	.440	.742	8.02	1.76	8.80	4.56	16.50
Lehr, J 		5	3	65.1	5.37	39	39	14	1.53	.625	0.85	.361	.500	.861	4.55	3.86	9.92	1.18	16.47
Liriano, F 		5	13	136.2	5.80	93	88	21	1.55	.278	0.95	.361	.469	.830	8.03	4.28	9.68	1.88	17.09
Madson, R 		5	5	77.1	3.26	29	28	7	1.23	.500	1.34	.309	.364	.673	9.08	2.56	8.50	3.55	15.45
Martin, J 		5	4	77.0	4.44	40	38	14	1.42	.556	0.70	.341	.489	.830	4.32	2.81	9.94	1.54	16.78
Martinez, P 		5	1	44.2	3.63	18	18	7	1.25	.833	0.76	.317	.472	.789	7.46	1.61	9.67	4.63	16.32
Martis, S 		5	3	85.2	5.25	52	50	11	1.42	.625	0.83	.339	.433	.771	3.57	4.10	8.72	0.87	15.92
Masset, N 		5	1	76.0	2.37	22	20	6	1.03	.833	1.67	.268	.316	.584	8.29	2.84	6.39	2.92	14.16
Matusz, B 		5	2	44.2	4.63	24	23	6	1.48	.714	0.61	.340	.483	.823	7.66	2.82	10.48	2.71	16.68
McDonald, J 		5	5	63.0	4.00	34	28	6	1.49	.500	0.89	.356	.369	.725	7.71	4.86	8.57	1.59	18.21
Medders, B 		5	1	68.2	3.01	26	23	6	1.38	.833	0.88	.332	.366	.698	7.60	4.19	8.26	1.81	16.62
Morton, C 		5	9	97.0	4.55	49	49	7	1.46	.357	1.29	.354	.407	.761	5.75	3.71	9.46	1.55	16.60
Nippert, D 		5	3	69.2	3.88	31	30	7	1.33	.625	0.87	.324	.372	.696	6.98	3.75	8.27	1.86	17.25
Oliver, D 		5	1	73.0	2.71	22	22	5	1.14	.833	1.10	.304	.346	.651	8.01	2.71	7.52	2.95	16.04
Romo, S 		5	2	34.0	3.97	15	15	1	1.21	.714	0.56	.298	.333	.631	10.85	2.91	7.94	3.73	17.24
Rowland-Smith, R 		5	4	96.1	3.74	43	40	9	1.18	.556	0.80	.295	.374	.669	4.86	2.52	8.13	1.93	15.64
Tomko, B 		5	3	57.1	3.77	24	24	12	1.10	.625	0.77	.283	.448	.731	5.18	2.04	7.85	2.54	16.05
Troncoso, R 		5	4	82.2	2.72	30	25	3	1.42	.556	1.87	.343	.332	.675	5.99	3.70	9.04	1.62	16.34
Villone, R 		5	6	48.2	4.25	25	23	6	1.71	.455	0.95	.379	.461	.840	6.10	5.36	9.99	1.14	19.23
Wilson, B 		5	6	72.1	2.74	27	22	3	1.20	.455	1.26	.294	.301	.595	10.33	3.36	7.47	3.07	18.26
Wilson, C 		5	6	73.2	2.81	29	23	3	1.33	.455	1.98	.325	.326	.651	10.26	3.91	8.06	2.63	17.74
Baez, D 		4	6	71.2	4.02	36	32	8	1.13	.400	2.49	.292	.342	.634	5.02	2.76	7.41	1.82	14.76
Belisario, R 		4	3	70.2	2.04	21	16	4	1.15	.571	1.70	.294	.286	.580	8.15	3.69	6.62	2.21	15.71
Betancourt, R 		4	3	56.0	2.73	20	17	4	1.11	.571	0.58	.276	.328	.604	9.80	3.21	6.75	3.05	16.63
Buckner, B 		4	6	77.1	6.40	57	55	12	1.59	.400	1.58	.371	.485	.856	7.45	3.38	10.94	2.21	17.09
Capps, M 		4	8	54.1	5.80	36	35	10	1.66	.333	1.09	.373	.533	.907	7.62	2.82	12.09	2.71	17.32
Clippard, T 		4	2	60.1	2.69	20	18	9	1.13	.667	0.55	.284	.349	.633	9.99	4.77	5.37	2.09	16.36
Coffey, T 		4	4	83.2	2.90	28	27	8	1.16	.500	1.61	.299	.370	.670	6.99	2.26	8.18	3.10	15.16
Coke, P 		4	3	60.0	4.50	34	30	10	1.07	.571	0.86	.274	.393	.668	7.35	3.00	6.60	2.45	15.58
DiFelice, M 		4	1	51.2	3.66	21	21	6	1.24	.800	0.51	.301	.405	.706	8.36	2.61	8.54	3.20	15.97
Franklin, R 		4	3	61.0	1.92	13	13	2	1.20	.571	1.13	.296	.296	.592	6.49	3.54	7.23	1.83	16.11
French, L 		4	5	67.1	5.21	45	39	11	1.71	.444	0.47	.375	.520	.895	5.61	3.74	11.63	1.50	17.33
Gutierrez, J 		4	3	71.0	4.06	33	32	2	1.37	.571	0.80	.328	.332	.660	8.37	3.80	8.49	2.20	16.62
Harrison, M 		4	5	63.1	6.11	43	43	9	1.64	.444	1.32	.376	.500	.876	4.83	3.27	11.51	1.48	16.89
Hart, K 		4	9	81.0	5.44	55	49	11	1.74	.308	1.18	.391	.486	.877	5.78	4.89	10.78	1.18	18.28
Hawksworth, B 		4	0	40.0	2.03	10	9	2	1.10	1.000	1.63	.288	.324	.612	4.50	3.38	6.53	1.33	14.30
Heilman, A 		4	4	72.1	4.11	34	33	9	1.41	.500	1.05	.339	.415	.754	8.09	4.23	8.46	1.91	18.06
Hernandez, D 		4	10	101.1	5.42	62	61	27	1.62	.286	0.50	.359	.554	.912	6.04	4.09	10.48	1.48	19.07
